N,P,K,temperature,humidity,ph,rainfall,label
21,67.82164324367997,85.48941801810913,19.517905354487773,89.3726377285894,7.158712282384082,144.24899082148437,foxtailmillet
86,26.661973040568885,77.45595613111284,16.672819418902506,80.57820002217939,6.7389721378710945,229.7108410862567,foxtailmillet
96,33.967813877778276,26.825750505659535,16.43097388448346,41.207120490919515,5.535212512515999,224.81072251901622,foxtailmillet
32,26.41177135186931,98.46494849496999,27.059607416455584,44.86112758216166,7.4298583585066575,52.29779765721281,foxtailmillet
28,19.050918447495455,14.221562721359868,16.871057655956356,80.3130518182752,7.227355872053284,180.8965219370739,foxtailmillet
97,67.53001434683881,141.7096970679554,38.43671678467702,30.435472036587463,6.382798453410796,95.69871122112153,foxtailmillet
38,33.63397017508268,74.92112866453927,29.14123714636891,43.935893026808344,5.557450093557888,149.8324844976953,foxtailmillet
73,72.5265153564405,19.850389780807316,35.998457739089,35.869456875767256,8.309909698454298,52.791092498662366,foxtailmillet
20,41.44686645430879,48.92411684875186,24.2361771850969,82.07668751253604,6.46269402910115,116.94348373904539,foxtailmillet
89,59.404595371607584,32.78919578148776,26.62855822718176,60.05718651848888,6.627100125206752,167.45916483504254,foxtailmillet
27,31.415180036293854,16.590491246927954,22.72216818944692,88.07693536967278,6.004764428753106,179.11330835196878,foxtailmillet
10,30.805933270120303,88.33760969578606,39.92542595147599,36.655933323315644,7.40988457367362,201.46356811638063,foxtailmillet
36,67.35588969063845,22.894576055907415,18.482308944059376,70.85781915085627,5.956469319277983,90.74233559545061,foxtailmillet
28,69.0714138347681,27.50727434029028,18.671157368008487,69.33844802862231,7.679480759572765,173.41507522190284,foxtailmillet
22,82.95276426271346,19.235083327795927,20.019342109492136,74.4672351965184,7.733980562660829,233.55982278023504,foxtailmillet
40,78.30640540572821,89.90511310577585,35.95062042604188,68.11627622849667,7.775786424278275,128.16935363859596,foxtailmillet
80,77.00781790801324,24.076719217503637,29.309879639664274,35.89558103951899,6.80566897018128,234.99815499922093,foxtailmillet
78,56.123461952810956,148.70771821647526,35.85688539739151,49.07290910991611,8.412658699643584,245.1334737298295,foxtailmillet
79,84.17603114625749,117.01940512490353,21.432728367209602,52.710023237281064,6.644016199977802,197.29200616140426,foxtailmillet
108,65.9527911656055,78.782116493335,17.117543008390896,55.74505911315689,7.070004316744948,161.43067773678712,foxtailmillet
100,60.94844012207976,120.41206247307653,24.244622185605664,89.24393150952558,6.218446032071636,172.1088920507697,foxtailmillet
91,24.77739177909598,147.56536933161505,32.9295243069494,86.2077685823669,6.619931859062415,109.21760706697478,foxtailmillet
66,13.12646422763148,90.41088878803289,18.718756638078098,75.06147395719047,7.711060401773709,242.11192423467455,foxtailmillet
37,33.45389990310761,117.3801280328304,38.75358734942306,53.89075018164461,7.398337149041245,240.86827787701915,foxtailmillet
28,80.3327714851876,88.7479842230973,36.86304981132799,86.47682642692962,6.111199829007518,200.7453053771764,foxtailmillet
72,49.67418275894117,139.0537344369152,23.74458603565904,72.01608568273218,7.561607034363751,104.48306818882452,foxtailmillet
89,82.77362333905178,30.511037784896484,37.15408689367805,73.74449343729295,7.062044908782484,172.63768465769633,foxtailmillet
12,61.1263854815272,103.31000308466145,22.364654437799864,62.297794833630924,7.353125373099137,105.35755399168227,foxtailmillet
103,69.32105114793926,66.44238039042564,16.546653630807494,35.46731299404525,5.695490733365478,67.6954840478702,foxtailmillet
85,60.16358152231399,108.59759303915936,36.84403265185506,37.37541906731055,6.700576510326174,65.15472965896328,foxtailmillet
116,53.19900437432513,130.90364842533015,32.95903236165239,51.79390391749578,6.863727026386954,230.72699851201156,foxtailmillet
60,42.92468984114413,47.4266136432881,23.49482740682733,52.7461053118467,6.126440914559108,246.0983687483853,foxtailmillet
89,77.47153856198813,16.544275285183417,31.678370208068934,85.90670017773863,8.41392815532125,100.55532549136899,foxtailmillet
90,63.76228273060744,55.4970739890309,20.535133155182635,74.9893139336781,8.320029272774496,222.16703275832748,foxtailmillet
28,25.670818359786924,43.96170936514278,30.005238202521028,73.20132373590576,6.058705800959798,158.3569455125657,foxtailmillet
36,68.28949661612414,45.186371033222755,36.432356655656626,69.53922495009772,7.314442733639289,94.7264377510143,foxtailmillet
10,59.963866246783894,82.07274458004358,19.048791566424754,77.57969593615879,7.9347690955108865,210.33326807541525,foxtailmillet
41,41.762508155901074,49.67779603429713,36.507171519294076,42.69920387567153,7.261388993767588,97.24127457259992,foxtailmillet
90,63.472305506139335,25.579655391190585,17.756793310130917,40.814532863328985,5.713758268756304,248.50789372926297,foxtailmillet
63,86.88407364740088,141.72189602496894,30.722720247263553,44.499000259653194,7.422662135352596,229.38771201238245,foxtailmillet
27,31.92301078994042,81.82942749404945,33.69027471821438,51.890032071726324,5.859172930258776,249.53979010564765,foxtailmillet
70,79.64971433696816,104.4347684865044,19.79618367867057,60.15516012310415,5.951555737237052,88.56424128499494,foxtailmillet
67,83.01663586840704,92.72400108996466,27.443823017464673,82.78739784783915,5.629483891053147,151.97640482922856,foxtailmillet
113,84.45476486991014,22.479336368859865,33.29101805653707,58.08371401246726,8.421324877647447,140.8822303625297,foxtailmillet
41,89.64155452091117,124.37622957297873,29.615802699065373,86.89146296143196,6.862729766139211,127.9466185231729,foxtailmillet
100,41.49116685890156,76.04785827295284,38.71384336905423,34.274396131974115,7.42066462999354,111.46356407367031,foxtailmillet
111,32.569453525627495,86.75276605405836,19.81088240460789,61.83717835981431,8.349416111163634,103.72912911360885,foxtailmillet
100,31.281902967959496,149.68707078652474,18.020352086747412,50.02387578209803,7.821013909741568,76.5658087377935,foxtailmillet
82,56.15657885149902,54.210499264894686,15.926685228423581,66.90384291401341,6.7671474309102315,67.49165846105356,foxtailmillet
91,81.91539714894967,49.36617177011167,18.785012664954547,74.26848314466132,7.6483285584074325,245.1613100423939,foxtailmillet
99,61.66694150199129,117.54195285876655,29.122200210783067,60.26288345606624,7.6964234953823105,184.13317099613437,foxtailmillet
65,39.384749015804005,103.50381021729244,22.951358473087698,75.63605711888223,5.709271410208551,174.30511463821495,foxtailmillet
28,56.57378725965968,107.2397376683993,31.155775701078387,36.018576515743504,8.45306334003931,66.71403861157805,foxtailmillet
56,32.777881243121804,135.67782618819933,16.945371947877412,43.282887017056126,6.1172412046302265,211.0794105061479,foxtailmillet
17,21.075506375042757,66.35923556592635,35.23982430120672,54.85935361997099,5.583781577112413,164.218542769419,foxtailmillet
97,36.343311167165034,77.13642875441937,17.251436898701336,32.124794598071944,6.917641699451863,151.101770287968,foxtailmillet
85,60.35123656672959,88.38617465896914,20.438084406511244,45.6128570405894,7.11676403042111,165.0757903348677,foxtailmillet
105,71.27047016735702,40.61656040009255,39.466294302369334,50.187443260962844,6.899216130863536,208.27175698660733,foxtailmillet
82,52.565064668732816,89.48227517487162,22.77943267795977,88.32457558164772,6.264114972299993,117.74161054519791,foxtailmillet
68,43.64217187415788,28.05705224790826,20.645419507368782,30.433684379380185,8.160914143214452,120.2435339775991,foxtailmillet
88,13.292190766846348,34.78633371684365,37.80087516683518,62.14440567580404,7.493138427400416,82.50526356990633,foxtailmillet
41,80.72214068204681,16.286211126970954,29.482937960247035,72.43630715823805,7.187445938597794,237.75577579572956,foxtailmillet
109,61.357310975283006,45.06688725053064,16.830200750921513,54.21567486752046,7.033367048326463,140.44177681204008,foxtailmillet
24,26.40878051195206,27.35341476091993,36.10917940643965,72.08121653529588,8.43678378956921,147.855906649399,foxtailmillet
59,44.080260804155806,139.9563608394037,25.662581321081866,48.63683296340507,6.493637520528036,60.82047495466336,foxtailmillet
45,78.93593115817642,71.21496685977903,15.726128159104222,89.66112090314749,6.482123452540603,245.96332197436536,foxtailmillet
36,60.74655510661987,62.55983213875243,23.346379711806385,37.87888522614077,7.345229917011453,219.68089364916443,foxtailmillet
23,26.81821402499379,100.54009297306847,16.179090102101572,88.02808378484622,7.911609434054086,66.4187345023414,foxtailmillet
42,37.546255180458196,120.44943636360838,15.430169064562055,71.59993625120904,8.309101424689668,169.48567113257403,foxtailmillet
78,43.12350894610511,54.30297722093721,19.867552402620614,54.00747622533058,8.293328998181124,91.47816911370904,foxtailmillet
18,10.12698729487349,42.69625809014224,15.967057747961444,55.80869359841609,8.329491985354636,246.1707495107431,foxtailmillet
116,38.553342961958265,146.2820500004783,31.57076724474715,34.193469919126656,6.114371492771442,105.36516374818876,foxtailmillet
48,79.2823308651147,89.89142919546859,32.63192914038276,71.31575023220765,8.429417516427854,68.94680359379436,foxtailmillet
86,29.12187967234062,83.81891720246742,22.573027796082123,47.21059603741521,6.704421562597516,169.70031289491445,foxtailmillet
43,26.095808795480462,69.98684875924147,36.883657284296376,38.270830391981285,6.424126176741585,219.7955884844862,foxtailmillet
87,47.263266014454786,47.32679569414827,39.55323721907676,48.576926916457886,6.885385218092024,231.97153578222503,foxtailmillet
97,13.972212116417317,105.24733827567063,32.443111464093164,41.49625851734943,8.077279255641649,73.63745586277778,foxtailmillet
16,48.020854699108135,149.61634883051113,15.65256597856058,51.192209373778525,6.542328701994205,144.6622489220562,foxtailmillet
41,56.40614192169949,103.47928558073235,35.19793779234887,47.050519325287866,5.695383390785253,177.55890542108952,foxtailmillet
16,88.75585270009039,117.23167834277697,21.72818600681443,50.46654015599593,6.992249128080443,171.58467375248532,foxtailmillet
53,44.51614978194999,106.4751063006188,32.005456515626435,81.19627187823764,6.808506197030251,226.77537161561085,foxtailmillet
27,38.85075479054416,11.892770469462008,33.076518322007374,55.34643981273862,7.117189845309414,198.21911903908077,foxtailmillet
105,60.519179391106725,81.72370190979215,29.35337679090579,75.45839350860993,6.937483898992112,153.97120502888663,foxtailmillet
69,86.81537122403945,46.38615985503976,22.46143849897904,34.59235893359916,7.678751651054074,241.08011656686682,foxtailmillet
15,47.766833914567556,50.269548144967295,21.531450592829113,61.81528667525683,7.109112630086765,78.79618570698845,foxtailmillet
39,69.64683052141375,55.65998603239995,33.60621580870843,79.63534481032968,8.26049585447484,242.82895524193978,foxtailmillet
109,44.00522665633809,146.33792226383645,16.239941577932807,56.004613853111,7.329669560470359,152.7183162132215,foxtailmillet
114,60.36081722467625,120.26039174260474,16.501805227144516,40.43600838116107,5.709070256990331,237.60863098670032,foxtailmillet
60,74.05437225388762,120.56489617008387,19.378446757845154,30.75840054512569,8.305663035813462,200.99660691726967,foxtailmillet
14,39.39004218433813,134.90554242598046,38.12247141623317,57.0671795409486,7.415030267194764,81.3218268167776,foxtailmillet
84,78.02842107458267,98.39041530108092,26.146141510579398,89.56926625669271,5.757493258263702,172.2187465577736,foxtailmillet
47,66.90509831064483,86.91356240108473,37.06448677393606,58.25618175367762,7.638404446282538,81.16014519637773,foxtailmillet
105,61.98565436701155,99.78154889490636,28.37163557538426,41.398434516622395,7.860992025166542,120.14260127886712,foxtailmillet
46,62.784101650243045,78.76513370754293,21.392588490085327,61.73891940544253,7.0027729025517935,185.67324790491136,foxtailmillet
44,87.7985063088484,46.50567054514536,35.34748965774274,47.28484438413231,5.742498048925018,57.99233921640781,foxtailmillet
40,73.61593924519238,116.55106351955313,32.26543977689596,47.12681532079609,8.49109681148307,55.20671846274195,foxtailmillet
83,66.62481177961149,93.43840978993582,20.30103838420124,40.658358450383915,6.155641142294828,227.3697924623427,foxtailmillet
55,53.24957119017871,136.11914811932684,39.9966051445354,32.532786107417444,6.976866710866891,53.61097324320563,foxtailmillet
26,57.88274427222673,10.783082484878497,22.26763488295316,49.78347848604386,5.792877399572615,55.151658892479546,littlemillet
73,75.0843461336615,112.20384698961693,36.089905207675,59.84333550169386,7.467871426941669,215.3170471662427,littlemillet
71,80.47744934319917,14.519376204247179,15.944184329046404,30.085752755388327,6.24913951589528,147.8652165100575,littlemillet
113,60.786611373047734,95.8711821612346,38.18284372206023,56.17360665434536,7.148944975868266,169.62960883857704,littlemillet
60,51.813143040903434,129.71786169871405,21.536961151647215,33.89658785953839,6.8644955421980125,188.59085451407097,littlemillet
108,31.707338815478145,145.04126216637786,37.042531967712875,67.40059458262786,7.4903058970761744,194.51852547669887,littlemillet
80,52.04445524753146,80.0180490251219,32.85260983664484,49.36352034258927,8.391145984212683,58.720682969994975,littlemillet
61,85.13256064002422,35.69233252446952,38.46493640328542,86.00320618705341,7.228568811697806,159.7976718330358,littlemillet
67,15.319877217489006,100.42746673713472,21.679886206355988,52.889667463088614,7.521077277881529,159.17274541241446,littlemillet
12,59.4790085542935,53.850537972151514,22.686214298869302,41.815968587597986,5.6487020065985245,203.27985562074278,littlemillet
113,35.525022062831496,102.64252398682979,32.010958906539,73.9412211900879,8.153619380498927,192.75874527584136,littlemillet
31,54.87181051141688,136.1920075506443,34.602434331077916,79.3407576125395,7.969754446058894,88.52518161994422,littlemillet
93,55.7072618375016,33.143313262034866,25.295322664090403,38.49072520862908,6.751098184464367,227.84755279434734,littlemillet
62,32.22095794061097,93.92421609747142,18.478333572668827,77.25141967013158,8.143600654248097,144.22153367215984,littlemillet
105,53.29301850112437,142.15956781525753,32.84014179270643,45.0029559849849,6.985356689667899,96.35088828837115,littlemillet
100,14.160632777631106,129.9727808772023,31.22414644640338,81.22992107719976,6.533750831913318,86.51128337208058,littlemillet
21,65.43431997974034,39.276227352939074,17.602012155022422,81.3989692001887,5.712590048266707,130.8193721380004,littlemillet
110,83.4111540691684,31.458787565629567,30.132403847231167,33.83674020717291,5.711647177037856,246.39227117148664,littlemillet
113,70.6473669446253,54.17367320463812,38.079994040355906,83.64809102399673,8.252152082303724,66.63095562129956,littlemillet
66,61.06925358824962,148.10748801512523,31.35027681986847,37.52627819257742,6.414301321903074,114.13011681707555,littlemillet
100,80.21410634454595,135.98779073512492,27.887160388548743,67.56889058196344,5.557466681556732,134.96288883427258,littlemillet
47,15.606310197730577,139.41283748021993,27.818071263983,46.471081333449476,6.021335073262679,187.20275292170734,littlemillet
75,88.02402866958325,101.34069601237255,22.80581483525223,40.09659965036749,8.095891812971614,180.09397363936571,littlemillet
116,14.777308616114464,70.84768448979165,16.09230798758467,65.36232244580032,6.805939396369154,184.8914638623498,littlemillet
28,77.42774401501771,146.68070321595675,30.072505749230878,54.97981138427778,7.867365384892351,135.40214158530551,littlemillet
117,86.78872772236667,119.278576074185,23.92228053078085,68.75806784871611,8.113570193159521,166.89283122298517,littlemillet
102,39.53709093872184,12.76417498512686,23.17153394728614,68.88118219195536,7.828905464640716,239.66750749092353,littlemillet
114,72.52383724966992,31.282098392678336,23.497358247409878,80.2622891877704,6.97350701255607,202.54136347017914,littlemillet
90,35.627062420837106,109.1579665001361,15.934966761496064,36.80257455384348,8.291379607945235,180.15226049960674,littlemillet
93,62.33630417381515,16.36392450730009,15.31683725098883,52.52717213876037,7.08012525789764,97.5996033829725,littlemillet
99,80.37401748392897,46.43796752545819,18.006143655437356,60.81691018386725,7.609959002519748,197.3789614449997,littlemillet
69,18.19109992258322,142.03390109310658,28.468887815043374,68.33875796229847,7.615088869903731,115.65607662287873,littlemillet
64,73.0500713148702,30.790157400753667,29.653584107137632,49.99579627790935,7.07149592540631,82.44686683628538,littlemillet
116,26.654329969226644,98.56820056128451,28.80549472353298,60.804927763115664,7.590479017947981,76.20842124287417,littlemillet
71,49.23682554835105,141.7839676389806,22.613308641639765,61.98602956632266,6.756209538913749,152.1597743975714,littlemillet
56,21.95845251933939,18.7712352856682,39.242093519066714,82.3512531024813,6.6745137642906895,246.2385516695673,littlemillet
102,48.41462047091908,31.726917170234668,24.02883135335419,70.82344715480195,7.327629562928718,122.31566503210787,littlemillet
37,41.63873815530551,36.59280601463222,22.80214504479685,31.373171089514457,7.439430102215175,111.37130999614331,littlemillet
37,15.534854075482114,84.92490458009867,35.58197263818478,33.48890727905155,7.275205388275115,145.98017478884947,littlemillet
81,17.050648447830614,125.87250177606705,28.854959862976962,56.760182074886465,6.995356125164561,124.66667134250993,littlemillet
77,52.42925817119982,139.9602584105296,31.667825519313855,78.27580137625128,5.578148273909231,185.50293093249022,littlemillet
93,40.378601568220915,61.158774241860364,34.462905845476925,76.68552379639797,6.188499328982937,96.29997061765587,littlemillet
63,52.22076702452909,73.89438430681692,34.765140401053586,45.46803717393849,6.2462703831208675,86.74369348926238,littlemillet
95,88.94156523393337,61.44285990840275,17.003473132191225,83.41844356006548,7.869179927886615,78.27071774693587,littlemillet
76,48.50028633445998,149.53791341575177,17.382219987029632,84.88789451697383,5.607776992982238,231.26352729465208,littlemillet
75,27.24439599194031,131.04464410098882,30.79282620542609,45.284513241604714,7.12237797150256,95.52978081079516,littlemillet
48,74.81280301287423,114.70233180131562,36.82731759266659,51.62451471609914,6.220823825900756,205.65924179217737,littlemillet
113,74.38809575470641,114.76272287520418,35.890544648715796,36.0864906044331,7.818844044837196,81.80642742942493,littlemillet
54,55.53929896327525,84.52138284425527,37.2712342420724,86.89202415033017,8.365001822967587,62.026075033688315,littlemillet
105,48.22128972660903,39.69686921967143,39.4958013198474,59.74284304491013,5.865336253073425,123.43958879035213,littlemillet
78,13.920839911098426,75.01632929770828,35.775706923041156,30.076710049967907,7.812907491912787,97.34195472836613,littlemillet
46,49.062730188740886,27.51140790911193,21.599903299535963,67.78145365855299,8.146289969604261,110.67990165981831,littlemillet
76,85.9444207805691,76.91391709916012,37.907784297656036,67.30580041310196,7.235515826039342,195.6241192409601,littlemillet
17,76.42617669419958,44.98055830533345,15.356421358797935,82.00197319353865,5.769927734311921,83.3794332566246,littlemillet
67,82.99231627000124,30.89832389106611,31.264729805422505,55.26892344337202,8.349432286388126,210.03036862606638,littlemillet
61,43.42801031298159,58.62123682223693,31.980006436096748,63.891830199001255,5.846500351799895,92.98915566211903,littlemillet
101,41.66902618470539,51.61883749838235,38.238269070215665,61.520302635605155,8.099118497354205,172.17720438702662,littlemillet
40,21.39162810873166,123.87697365410925,38.23964482503939,57.603171581440435,6.460934715412536,134.65296142304754,littlemillet
18,68.42033326030602,11.45764409999119,21.001824190712075,58.31674786703437,6.687044374705401,237.3173397547739,littlemillet
113,84.64969943562564,149.3654998303438,28.74969922659879,46.87146109116995,6.065575730041624,170.31769631582225,littlemillet
97,29.70324512939559,91.31382268131875,19.09392641475074,38.947574131616804,6.28923887772663,99.83255625123573,littlemillet
52,58.32087322937741,81.81848047295651,18.357819256127772,40.62522952513482,6.720929563587809,131.71006265712538,littlemillet
44,67.60141251337319,18.58495371240415,30.06122738131369,78.46414803274445,8.109841404595567,147.52877487904465,littlemillet
20,89.00582621530671,101.12275656498382,26.82719213776501,33.488934650139946,6.845502040749569,124.05946780552068,littlemillet
54,78.42367024953376,49.44195867242853,32.523396633284435,39.33027978896052,5.601312857365446,105.6809343237155,littlemillet
85,87.26460620550671,65.86044098376253,31.627727051893597,77.39819789712887,8.449104214645276,206.86261554818958,littlemillet
85,33.2657223376685,41.8994839184477,16.572338511841977,82.16209313520034,6.460559761749074,159.42126382230356,littlemillet
17,30.50596777582261,32.98028987567017,27.002205165687712,32.21547127960577,7.307593203663101,126.0055806841448,littlemillet
64,18.868314797297696,57.72079485453362,16.380133313014156,60.080200474340586,7.354915651143541,185.65223632542808,littlemillet
59,38.75074260442275,109.15984841507635,30.363491450733232,48.3599496564085,7.543245266691613,197.6349570439021,littlemillet
100,12.159944432394534,105.59928202843724,27.89672842271458,66.59078330576543,6.2096537708315225,175.51823328379703,littlemillet
20,26.7123555614575,131.5897108846907,23.103949865801702,45.258786629611826,5.7269655853404675,117.68936876354748,littlemillet
33,60.46159826152383,106.8537305910073,18.866133108006856,40.707614670597266,7.398284388388072,160.89108911008526,littlemillet
105,52.71051012858141,49.31965757255169,18.337040339637937,67.92662176461161,6.557387849091287,55.909988154815096,littlemillet
22,43.370477591407365,93.58936566332218,25.81674471420901,88.42364087880557,8.301123303914228,91.25045423126785,littlemillet
102,35.7779802174593,119.95023358359279,25.872588042204654,65.24007840235183,8.24651109999656,215.4196112149438,littlemillet
95,85.4038831557265,55.19636305428822,28.5298635979653,57.10164381980563,7.518044336102356,203.70796390871882,littlemillet
119,41.91033523403376,126.49662725952908,38.361255991739675,66.69767818124657,6.4719045748771205,218.3324972249791,littlemillet
14,36.1292143543252,25.56336392632639,21.70846123692808,84.24579989700584,5.54012446517433,63.39863796374756,littlemillet
92,82.50203522949518,38.619177872754996,26.395920695039113,53.93939046110684,7.349627307017254,200.77549928842635,littlemillet
20,65.76660900244805,14.958716551700126,22.250847671463074,61.970175168944564,8.13076154324432,181.28663234257905,littlemillet
87,56.71175872555442,12.927283528004674,30.747155015358423,89.36453143078253,6.55789805069956,191.76703341675307,littlemillet
12,32.685372196927744,69.4407933013992,19.667347750113414,71.92352290569895,5.7133922489695035,172.2903374994034,littlemillet
61,53.7861667855885,57.03888912495487,33.79404023884924,50.96361655870773,7.9914469496850735,195.8527796382367,littlemillet
114,43.1595923702385,23.34931319688573,34.91346042017461,65.73521578166172,8.078764334949064,214.91469373470636,littlemillet
97,45.82222111955161,119.96570584984447,22.149050208488685,42.64219152823027,6.111647513299197,173.0592428946979,littlemillet
101,58.15064980298943,134.20155472063888,23.521481834863458,36.25372310334649,8.29121768043873,110.40863881151304,littlemillet
10,84.20703027161446,81.92947820738407,18.535645754105662,79.06312721971497,6.571678036984018,195.0250345923123,littlemillet
48,63.569331053301724,14.36443131091485,28.083566492214892,33.09634786991912,6.514672981447745,154.208228862413,littlemillet
83,29.5405766304506,111.45719426322663,15.482183274626067,55.47032339377558,6.217038273892474,69.91647099270632,littlemillet
39,57.03491878879827,126.89444300555202,21.32336089680937,56.35169257887968,7.365610038621957,115.0954602511704,littlemillet
106,61.665027202627485,121.24018249782864,17.385879565428763,35.358970131885854,8.05029600689861,237.52774108177115,littlemillet
80,43.8457058596793,121.83246893430962,36.602516109689574,89.56438632327038,8.314608906365603,119.12179417816785,littlemillet
112,70.81013441284242,83.60555636131859,33.017252340637015,71.50005052689157,6.129306625642803,119.30735014924021,littlemillet
110,83.90488442631502,103.82388294747565,21.187563954263517,40.004415564152985,7.476197722928305,128.93782721221424,littlemillet
104,88.26913088673516,92.41009046588756,22.08354884956882,71.0281447720466,6.720128925526209,174.8503650329742,littlemillet
73,75.07989085201015,27.959123909248373,31.460815999836576,37.33907163285874,6.2850951268772794,244.13652309974688,littlemillet
11,15.011111421789822,35.39216860092492,29.414192854851567,73.79874574402731,5.909170808805627,238.76818620293994,littlemillet
112,41.52799103188134,61.99527668016373,15.182514635498556,78.95638726264167,6.804438446393069,91.03006476721836,littlemillet
34,27.145843146163926,135.32414519713672,18.933708973240467,86.3211385512493,7.281758671506965,213.88020452084697,littlemillet
117,31.33369819384267,67.41990965859709,27.619394177480032,68.22747410960645,8.149770899898709,161.60680044965272,littlemillet
75,51.97284974579325,94.9754333637275,32.44367283527418,53.424025422040515,5.722061842325358,187.02278786395811,littlemillet
43,68.1080730262916,69.7673099457113,31.665180961778386,71.02701798380906,7.565853850562291,219.23802342196228,littlemillet
38,17.04859935569239,44.84807443269687,38.09545057712903,70.70275504179463,6.4516504453431995,122.67174776007951,littlemillet
32,58.127443232571935,46.82099466378942,19.63590928020259,70.12679524900932,8.160547117834266,122.35958203542991,littlemillet
61,55.61258210528388,130.44525580169005,39.2053280918455,86.21423407335405,6.192036956873998,181.1843735072169,littlemillet
96,68.92335436509865,20.014279521760166,24.33930803241943,48.85069046150079,8.126146183234791,208.9791431970842,littlemillet
31,42.65720480533352,54.634949272828756,16.851828763509697,34.34058147932769,8.345252508718735,89.36485451214827,littlemillet
80,52.98483737765877,149.57959459643664,23.77532283783644,73.3564210078757,7.08085037846295,98.46596141748742,littlemillet
33,53.042897806530355,56.96850543882665,18.546389353206926,68.21270283179335,7.227966537860375,121.06523610185795,littlemillet
18,24.341047743446147,25.556202595384747,32.1916046716305,39.949898116846,6.534546306892201,135.5252904533749,littlemillet
28,31.79241654556573,130.46840210787954,28.672866870519613,72.04739692556603,7.364233565770093,114.2174528511321,littlemillet
62,10.426761476821422,132.25476116325046,29.37830509200302,42.24784775486838,6.746191725774889,195.55213547019184,littlemillet
81,12.776019749092367,56.827928471584464,34.4028509473291,42.16779624025047,7.385267465442482,112.16630916953989,littlemillet
82,13.362045577027786,116.93613808063574,36.060888469081604,51.17213305389541,7.294950888161732,154.278923690003,littlemillet
85,23.735760162281156,134.47319720894836,32.75648906981564,61.518977292305124,6.225148921600599,119.6320925054844,littlemillet
65,61.09982451726506,72.9790198331713,16.96030168940417,81.26520520658431,7.052380734718914,73.50483784774076,littlemillet
108,23.026590324736542,10.94895734584451,18.686830711963744,45.183373328329495,7.102042871321576,109.77028562896977,littlemillet
104,10.449384342696932,80.5285973177611,29.131906882098328,50.04927486907664,7.160979860091291,146.81243755859535,littlemillet
72,13.203403311048838,34.04918650054479,25.987877498612058,82.06496232938085,6.055222832206399,165.13914230643437,littlemillet
97,57.11391400889845,136.74124894729374,28.632171556017386,73.14701444216765,6.899595970542068,226.70225054934022,littlemillet
57,44.892692405319565,100.28510429948082,39.9001197626995,54.583024419447675,6.104609991300325,73.13436019264812,littlemillet
96,81.5121779670379,131.63191701232518,37.25707979193058,63.48871865153162,5.595463170194373,162.00994319238254,littlemillet
29,59.24420729933605,129.63199187542142,37.88452362066178,75.98362467227545,6.070280184324789,97.05276443531196,littlemillet
74,61.22757098675539,76.26310266915327,30.886345725956346,35.359084678368546,7.8973321454316965,154.50804038604713,littlemillet
30,33.977837768738304,126.61846605982281,34.76836740282557,80.77266944957972,7.586258082270451,76.21186959072807,littlemillet
99,18.607427447014633,132.30957306451938,31.04665269754757,71.26812253802919,6.530302276102484,187.52003600156547,littlemillet
98,60.85987392939397,55.1257571111546,20.007176315824474,85.23032260598302,6.459881129351262,189.90478720142292,littlemillet
11,10.977577691833815,139.37865521885456,28.618477838335796,82.18885040696333,7.993439720926196,242.66496446464757,littlemillet
32,41.3980498772029,47.27755836024168,38.72546960691274,37.66901842350352,7.474274404965091,230.51620580579885,littlemillet
23,64.22632210142478,20.555878391216538,36.09174925327315,73.48573382469493,7.974362752250782,75.46304932810753,littlemillet
118,31.123279881742107,40.22387879682026,39.767538617383174,84.28675717441597,6.418894087893304,199.87717312048383,littlemillet
52,12.956519990133444,93.54263580780939,26.002908236815323,89.34414695216648,6.482267126906615,84.73395163789672,littlemillet
43,66.40260078471556,141.4139004672939,26.008199759969834,51.815058140046155,7.023740285293012,95.81994389209522,littlemillet
10,65.40768654488647,30.175992257681198,30.9800217708558,44.43642943333923,5.6128230869917,110.01059475876964,littlemillet
63,18.160734941953898,147.62813015511512,35.77932886946677,64.19124987434783,6.152099592386034,231.86108947900829,littlemillet
55,57.500624397580076,53.41259251845791,33.63831137643166,89.01556522278408,8.174579258912473,226.8689532803316,littlemillet
38,47.46013264472782,38.38826864919376,25.877221850506515,69.38460980638703,6.938491829456849,110.04530886019428,littlemillet
46,66.82894704161706,146.90354902289883,22.356842804352397,79.26442909904377,8.48039894897762,236.44395732526354,littlemillet
19,44.107659361916774,69.16000012385177,36.52968035736199,68.50060147761373,6.698340868811019,230.88159849488355,littlemillet
73,34.2720724215343,47.57040747694033,24.598464470878625,86.60516050604727,6.8855789300023265,152.526709228011,littlemillet
13,45.20975271335664,63.77221146791112,23.697742534723712,32.97587105098461,5.531866563293943,173.21572050799932,littlemillet
58,12.099173779148131,11.654478518684693,17.844092486022582,70.61998278512591,5.975496685086784,195.61264721227465,littlemillet
48,69.0366580754332,94.91546704541724,37.687336591973185,63.8523394922681,7.899031843517692,81.44937697761294,littlemillet
46,80.2741869906869,132.6692977117938,20.68045067319012,43.69582622662714,8.291117709420774,249.4631059840247,littlemillet
27,21.259185115660706,125.33340506065048,15.633702276222603,84.21847638381627,6.076207348865136,152.67529820820516,littlemillet
118,87.1419429372853,103.83525865466757,37.58393803953169,86.59367192229232,6.425163209128561,91.80555455394986,littlemillet
